x_head,y_head
1,274,369.0,47.0
1,275,377.0,43.0
1,276,383.0,44.0
1,277,389.0,48.0
1,278,396.0,45.0
1,279,403.0,45.0
1,280,413.0,51.0
1,281,374.0,69.0
1,282,375.0,73.0
1,283,380.0,72.0
1,284,-1.0,-1.0
1,285,-1.0,-1.0
1,286,-1.0,-1.0
1,287,437.0,51.0
1,288,439.0,46.0
1,289,444.0,50.0
1,290,445.0,55.0
1,291,449.0,56.0
1,292,449.0,58.0
1,293,453.0,56.0
1,294,458.0,56.0
1,295,463.0,57.0
1,296,-1.0,-1.0
1,297,-1.0,-1.0
1,298,-1.0,-1.0
1,299,-1.0,-1.0
1,300,-1.0,-1.0
1,301,-1.0,-1.0
1,302,-1.0,-1.0
1,303,513.0,52.0
1,304,518.0,51.0
1,305,525.0,53.0
1,306,531.0,52.0
1,307,536.0,50.0
1,308,536.0,58.0
1,309,-1.0,-1.0
1,310,556.0,45.0
1,311,571.0,43.0
1,312,-1.0,-1.0
1,313,-1.0,-1.0
1,314,-1.0,-1.0
1,315,-1.0,-1.0
1,316,-1.0,-1.0
1,317,-1.0,-1.0
1,318,580.0,54.0
1,319,586.0,54.0
1,320,592.0,55.0
1,321,591.0,55.0
1,322,-1.0,-1.0
1,323,-1.0,-1.0
1,324,-1.0,-1.0
1,325,-1.0,-1.0
1,326,-1.0,-1.0
1,327,-1.0,-1.0
1,328,-1.0,-1.0
1,329,-1.0,-1.0
1,330,-1.0,-1.0
1,331,-1.0,-1.0
1,332,647.0,53.0
1,333,655.0,53.0
1,334,653.0,53.0
