x_head,y_head,swimming_way
5,0,-1.0,-1.0,-1.0
5,5150,1577.0,69.0,-1.0
5,5151,1573.0,70.0,-1.0
5,5152,1571.0,68.0,-1.0
5,5153,1568.0,69.0,-1.0
5,5154,1568.0,68.0,-1.0
5,5155,1565.0,68.0,-1.0
5,5156,1565.0,67.0,-1.0
5,5157,1563.0,65.0,-1.0
5,5158,1559.0,67.0,-1.0
5,5159,1557.0,68.0,-1.0
5,5160,1554.0,66.0,-1.0
5,5161,1554.0,67.0,-1.0
5,5162,1554.0,68.0,-1.0
5,5163,1549.0,66.0,-1.0
5,5164,1550.0,65.0,-1.0
5,5165,1546.0,65.0,-1.0
5,5166,1544.0,65.0,-1.0
5,5167,1543.0,66.0,-1.0
5,5168,1541.0,64.0,-1.0
5,5169,1539.0,63.0,-1.0
5,5170,1538.0,63.0,-1.0
5,5171,1537.0,63.0,-1.0
5,5172,1534.0,61.0,-1.0
5,5173,1530.0,63.0,-1.0
5,5174,1529.0,63.0,-1.0
5,5175,1526.0,62.0,-1.0
5,5176,1523.0,63.0,-1.0
5,5177,1521.0,63.0,-1.0
5,5178,1518.0,63.0,-1.0
5,5179,1517.0,63.0,-1.0
5,5180,1516.0,64.0,-1.0
5,5181,1513.0,63.0,-1.0
5,5182,1512.0,63.0,-1.0
5,5183,1509.0,63.0,-1.0
5,5184,1507.0,63.0,-1.0
5,5185,1507.0,60.0,-1.0
5,5186,1505.0,63.0,-1.0
5,5187,1504.0,62.0,-1.0
5,5188,1500.0,62.0,-1.0
5,5189,1499.0,60.0,-1.0
5,5190,1496.0,60.0,-1.0
5,5191,1496.0,59.0,-1.0
5,5192,1494.0,62.0,-1.0
5,5193,1493.0,58.0,-1.0
5,5194,1490.0,59.0,-1.0
5,5195,1486.0,58.0,-1.0
5,5196,1485.0,58.0,-1.0
5,5197,1481.0,58.0,-1.0
5,5198,1477.0,58.0,-1.0
5,5199,1476.0,57.0,-1.0
5,5200,1476.0,57.0,-1.0
5,5201,1472.0,57.0,-1.0
5,5202,1474.0,56.0,-1.0
5,5203,1471.0,56.0,-1.0
5,5204,1468.0,55.0,-1.0
5,5205,1465.0,54.0,-1.0
5,5206,1463.0,54.0,-1.0
5,5207,1461.0,52.0,-1.0
5,5208,1456.0,52.0,-1.0
5,5209,1460.0,52.0,-1.0
5,5210,1450.0,54.0,-1.0
5,5211,1450.0,50.0,-1.0
5,5212,1448.0,50.0,-1.0
5,5213,1448.0,50.0,-1.0
5,5214,1444.0,53.0,-1.0
5,5215,1444.0,52.0,-1.0
5,5216,1440.0,50.0,-1.0
5,5217,1439.0,52.0,-1.0
5,5218,1434.0,50.0,-1.0
5,5219,1435.0,52.0,-1.0
5,5220,1434.0,53.0,-1.0
5,5221,1429.0,50.0,-1.0
5,5222,1429.0,49.0,-1.0
5,5223,1425.0,49.0,-1.0
5,5224,1426.0,51.0,-1.0
5,5225,1425.0,50.0,-1.0
5,5226,1422.0,52.0,-1.0
5,5227,1421.0,50.0,-1.0
5,5228,1416.0,51.0,-1.0
5,5229,1416.0,47.0,-1.0
5,5230,1414.0,49.0,-1.0
