x_head,y_head,swimming_way
1,48,-1.0,-1.0,-1.0
1,49,-1.0,-1.0,-1.0
1,50,-1.0,-1.0,-1.0
1,51,-1.0,-1.0,-1.0
1,52,-1.0,-1.0,-1.0
1,53,-1.0,-1.0,-1.0
1,54,-1.0,-1.0,-1.0
1,55,-1.0,-1.0,-1.0
1,56,-1.0,-1.0,-1.0
1,57,-1.0,-1.0,-1.0
1,58,-1.0,-1.0,-1.0
1,59,-1.0,-1.0,-1.0
1,60,-1.0,-1.0,-1.0
1,61,-1.0,-1.0,-1.0
1,62,-1.0,-1.0,-1.0
1,63,3223.0,152.0,-1.0
1,64,3219.0,150.0,-1.0
1,65,3217.0,152.0,-1.0
1,66,-1.0,-1.0,-1.0
1,67,-1.0,-1.0,-1.0
1,68,-1.0,-1.0,-1.0
1,69,-1.0,-1.0,-1.0
1,70,-1.0,-1.0,-1.0
1,71,-1.0,-1.0,-1.0
1,72,-1.0,-1.0,-1.0
1,73,-1.0,-1.0,-1.0
1,74,-1.0,-1.0,-1.0
1,75,3149.0,133.0,-1.0
1,76,3142.0,132.0,-1.0
1,77,3130.0,134.0,-1.0
1,78,3118.0,130.0,-1.0
1,79,3114.0,128.0,-1.0
1,80,3110.0,127.0,-1.0
1,81,3102.0,124.0,-1.0
1,82,3102.0,117.0,-1.0
1,83,3088.0,117.0,-1.0
1,84,3084.0,115.0,-1.0
1,85,3078.0,117.0,-1.0
1,86,3072.0,114.0,-1.0
1,87,3067.0,110.0,-1.0
1,88,3055.0,114.0,-1.0
1,89,3049.0,110.0,-1.0
1,90,3049.0,104.0,-1.0
1,91,3035.0,104.0,-1.0
1,92,3033.0,103.0,-1.0
1,93,3033.0,102.0,-1.0
1,94,3033.0,106.0,-1.0
1,95,3025.0,105.0,-1.0
1,96,3015.0,105.0,-1.0
1,97,3005.0,106.0,-1.0
1,98,2994.0,106.0,-1.0
1,99,2988.0,105.0,-1.0
1,100,2980.0,103.0,-1.0
1,101,2972.0,112.0,-1.0
1,102,2966.0,106.0,-1.0
1,103,2966.0,98.0,-1.0
1,104,2956.0,99.0,-1.0
1,105,2946.0,96.0,-1.0
1,106,2944.0,93.0,-1.0
1,107,2936.0,96.0,-1.0
1,108,2930.0,102.0,-1.0
1,109,2924.0,93.0,-1.0
1,110,2922.0,93.0,-1.0
1,111,2917.0,93.0,-1.0
1,112,2905.0,94.0,-1.0
1,113,2901.0,96.0,-1.0
1,114,2895.0,84.0,-1.0
1,115,2891.0,96.0,-1.0
1,116,2897.0,114.0,-1.0
1,117,2901.0,127.0,-1.0
1,118,-1.0,-1.0,-1.0
1,119,-1.0,-1.0,-1.0
1,120,-1.0,-1.0,-1.0
1,121,2849.0,98.0,-1.0
1,122,2845.0,91.0,-1.0
1,123,2840.0,91.0,-1.0
1,124,2830.0,96.0,-1.0
1,125,2828.0,96.0,-1.0
1,126,2818.0,96.0,-1.0
1,127,2816.0,94.0,-1.0
1,128,2810.0,93.0,-1.0
1,129,2802.0,89.0,-1.0
1,130,2794.0,83.0,-1.0
1,131,2784.0,79.0,-1.0
1,132,2776.0,69.0,-1.0
1,133,2770.0,76.0,-1.0
1,134,2768.0,86.0,-1.0
1,135,2768.0,94.0,-1.0
1,136,2755.0,93.0,-1.0
1,137,2745.0,86.0,-1.0
1,138,2739.0,88.0,-1.0
1,139,2731.0,81.0,-1.0
1,140,2727.0,84.0,-1.0
1,141,2721.0,86.0,-1.0
1,142,2715.0,88.0,-1.0
1,143,2715.0,103.0,-1.0
1,144,2689.0,106.0,-1.0
1,145,-1.0,-1.0,-1.0
1,146,-1.0,-1.0,-1.0
1,147,-1.0,-1.0,-1.0
1,148,-1.0,-1.0,-1.0
1,149,-1.0,-1.0,-1.0
1,150,2658.0,84.0,-1.0
1,151,2648.0,73.0,-1.0
1,152,2644.0,79.0,-1.0
1,153,2642.0,93.0,-1.0
1,154,2638.0,91.0,-1.0
1,155,2624.0,91.0,-1.0
1,156,2620.0,89.0,-1.0
1,157,2620.0,98.0,-1.0
1,158,2605.0,69.0,-1.0
1,159,2605.0,74.0,-1.0
1,160,-1.0,-1.0,-1.0
1,161,2583.0,81.0,-1.0
1,162,-1.0,-1.0,-1.0
1,163,2565.0,84.0,-1.0
1,164,2559.0,84.0,-1.0
1,165,2549.0,93.0,-1.0
1,166,2549.0,81.0,-1.0
1,167,2539.0,86.0,-1.0
1,168,-1.0,-1.0,-1.0
1,169,2522.0,91.0,-1.0
1,170,2526.0,98.0,-1.0
1,171,-1.0,-1.0,-1.0
1,172,-1.0,-1.0,-1.0
1,173,-1.0,-1.0,-1.0
1,174,2500.0,79.0,-1.0
1,175,2490.0,71.0,-1.0
1,176,2480.0,71.0,-1.0
1,177,-1.0,-1.0,-1.0
1,178,-1.0,-1.0,-1.0
1,179,2462.0,88.0,-1.0
1,180,-1.0,-1.0,-1.0
1,181,-1.0,-1.0,-1.0
1,182,2445.0,83.0,-1.0
1,183,2435.0,83.0,-1.0
1,184,2431.0,86.0,-1.0
1,185,2415.0,74.0,-1.0
1,186,2409.0,66.0,-1.0
1,187,2401.0,68.0,-1.0
1,188,2395.0,76.0,-1.0
1,189,2393.0,86.0,-1.0
1,190,2385.0,84.0,-1.0
1,191,2381.0,88.0,-1.0
1,192,2376.0,89.0,-1.0
1,193,2374.0,84.0,-1.0
1,194,2360.0,88.0,-1.0
1,195,2352.0,86.0,-1.0
1,196,2348.0,88.0,-1.0
1,197,2348.0,101.0,-1.0
1,198,-1.0,-1.0,-1.0
1,199,-1.0,-1.0,-1.0
1,200,-1.0,-1.0,-1.0
1,201,2314.0,73.0,-1.0
1,202,-1.0,-1.0,-1.0
1,203,-1.0,-1.0,-1.0
1,204,-1.0,-1.0,-1.0
1,205,2273.0,68.0,-1.0
1,206,2275.0,88.0,-1.0
1,207,2283.0,84.0,-1.0
1,208,2269.0,98.0,-1.0
1,209,2259.0,94.0,-1.0
1,210,2247.0,84.0,-1.0
1,211,2255.0,86.0,-1.0
1,212,2229.0,74.0,-1.0
1,213,-1.0,-1.0,-1.0
1,214,-1.0,-1.0,-1.0
1,215,-1.0,-1.0,-1.0
1,216,-1.0,-1.0,-1.0
1,217,-1.0,-1.0,-1.0
1,218,-1.0,-1.0,-1.0
1,219,2194.0,93.0,-1.0
1,220,-1.0,-1.0,-1.0
1,221,-1.0,-1.0,-1.0
1,222,2182.0,79.0,-1.0
1,223,2180.0,94.0,-1.0
1,224,-1.0,-1.0,-1.0
1,225,-1.0,-1.0,-1.0
1,226,-1.0,-1.0,-1.0
1,227,-1.0,-1.0,-1.0
1,228,-1.0,-1.0,-1.0
1,229,-1.0,-1.0,-1.0
1,230,-1.0,-1.0,-1.0
1,231,2117.0,88.0,-1.0
1,232,2121.0,104.0,-1.0
1,233,-1.0,-1.0,-1.0
1,234,-1.0,-1.0,-1.0
1,235,2101.0,101.0,-1.0
1,236,2083.0,84.0,-1.0
1,237,2079.0,71.0,-1.0
1,238,2066.0,76.0,-1.0
1,239,-1.0,-1.0,-1.0
1,960,-1.0,-1.0,1.0
1,961,-1.0,-1.0,1.0
1,962,-2.0,-2.0,1.0
1,963,1424.0,177.0,1.0
1,964,1444.0,172.0,1.0
1,965,1458.0,172.0,1.0
1,966,1458.0,172.0,1.0
1,967,1461.0,171.0,1.0
1,968,1467.0,182.0,1.0
1,969,1473.0,182.0,1.0
1,970,-1.0,-1.0,1.0
1,971,-1.0,-1.0,1.0
1,972,-1.0,-1.0,1.0
1,973,-1.0,-1.0,1.0
1,974,-1.0,-1.0,1.0
1,975,-1.0,-1.0,1.0
1,976,-1.0,-1.0,1.0
1,977,-1.0,-1.0,1.0
1,978,-1.0,-1.0,1.0
1,979,-2.0,-2.0,1.0
1,980,-2.0,-2.0,1.0
1,981,-2.0,-2.0,1.0
1,982,1540.0,159.0,1.0
1,983,1548.0,162.0,1.0
1,984,1544.0,134.0,1.0
1,985,1550.0,131.0,1.0
1,986,1548.0,127.0,1.0
1,987,1564.0,134.0,1.0
1,988,1572.0,134.0,1.0
1,989,1576.0,129.0,1.0
1,990,1580.0,132.0,1.0
1,991,1580.0,132.0,1.0
1,992,1588.0,136.0,1.0
1,993,1600.0,144.0,1.0
1,994,1613.0,144.0,1.0
1,995,1625.0,151.0,1.0
1,996,1625.0,151.0,1.0
1,997,1633.0,172.0,1.0
1,998,-2.0,-2.0,1.0
1,999,-2.0,-2.0,1.0
1,1000,-2.0,-2.0,1.0
1,1001,-2.0,-2.0,1.0
1,1002,-2.0,-2.0,1.0
1,1003,1673.0,151.0,1.0
1,1004,1675.0,151.0,1.0
1,1005,1683.0,159.0,1.0
1,1006,1685.0,149.0,1.0
1,1007,-1.0,-1.0,1.0
1,1008,1706.0,157.0,1.0
1,1009,1712.0,151.0,1.0
1,1010,1722.0,151.0,1.0
1,1011,1730.0,159.0,1.0
1,1012,1734.0,174.0,1.0
1,1013,1750.0,171.0,1.0
1,1014,-1.0,-1.0,1.0
1,1015,-1.0,-1.0,1.0
1,1016,-1.0,-1.0,1.0
1,1017,-1.0,-1.0,1.0
1,1018,-1.0,-1.0,1.0
1,1019,-1.0,-1.0,1.0
1,1020,-1.0,-1.0,1.0
1,1021,-1.0,-1.0,1.0
1,1022,1777.0,137.0,1.0
1,1023,1785.0,141.0,1.0
1,1024,1791.0,139.0,1.0
1,1025,1795.0,139.0,1.0
1,1026,-1.0,-1.0,1.0
1,1027,1815.0,166.0,1.0
1,1028,-1.0,-1.0,1.0
1,1029,-1.0,-1.0,1.0
1,1030,-1.0,-1.0,1.0
1,1031,-1.0,-1.0,1.0
1,1032,-1.0,-1.0,1.0
1,1033,-1.0,-1.0,1.0
1,1034,-1.0,-1.0,1.0
1,1035,-1.0,-1.0,1.0
1,1036,-1.0,-1.0,1.0
1,1037,1878.0,166.0,1.0
1,1038,1886.0,162.0,1.0
1,1039,1886.0,157.0,1.0
1,1040,1892.0,156.0,1.0
1,1041,1906.0,159.0,1.0
1,1042,1918.0,162.0,1.0
1,1043,1935.0,159.0,1.0
1,1044,-1.0,-1.0,1.0
1,1045,1923.0,137.0,1.0
1,1046,1927.0,139.0,1.0
1,1047,1927.0,139.0,1.0
1,1048,-1.0,-1.0,1.0
1,1049,-1.0,-1.0,1.0
1,1050,-1.0,-1.0,1.0
1,1051,-1.0,-1.0,1.0
1,1052,1971.0,164.0,1.0
1,1053,1969.0,162.0,1.0
1,1054,1981.0,154.0,1.0
1,1055,1981.0,146.0,1.0
1,1056,1993.0,146.0,1.0
1,1057,2006.0,149.0,1.0
1,1058,2006.0,167.0,1.0
1,1059,-1.0,-1.0,1.0
1,1060,-1.0,-1.0,1.0
1,1061,-1.0,-1.0,1.0
1,1062,-1.0,-1.0,1.0
1,1063,-1.0,-1.0,1.0
1,1064,-1.0,-1.0,1.0
1,1065,-1.0,-1.0,1.0
1,1066,-1.0,-1.0,1.0
1,1067,2050.0,162.0,1.0
1,1068,2070.0,162.0,1.0
1,1069,2081.0,167.0,1.0
1,1070,2081.0,167.0,1.0
1,1071,2081.0,146.0,1.0
1,1072,2077.0,147.0,1.0
1,1073,-1.0,-1.0,1.0
1,1074,2089.0,141.0,1.0
1,1075,2091.0,129.0,1.0
1,1076,2097.0,134.0,1.0
1,1077,2109.0,126.0,1.0
1,1078,2111.0,131.0,1.0
1,1079,2123.0,132.0,1.0
1,1080,2129.0,131.0,1.0
1,1081,2127.0,144.0,1.0
1,1082,2137.0,134.0,1.0
1,1083,2145.0,142.0,1.0
1,1084,2152.0,139.0,1.0
1,1085,2158.0,131.0,1.0
1,1086,2164.0,141.0,1.0
1,1087,2178.0,156.0,1.0
1,1088,2178.0,156.0,1.0
1,1089,2188.0,144.0,1.0
1,1090,2188.0,144.0,1.0
1,1091,-1.0,-1.0,1.0
1,1092,-1.0,-1.0,1.0
1,1093,-1.0,-1.0,1.0
1,1094,2216.0,142.0,1.0
1,1095,2220.0,142.0,1.0
1,1096,2226.0,146.0,1.0
1,1097,-1.0,-1.0,1.0
1,1098,2239.0,147.0,1.0
1,1099,2239.0,146.0,1.0
1,1100,2241.0,137.0,1.0
1,1101,2251.0,136.0,1.0
1,1102,2259.0,137.0,1.0
1,1103,2261.0,139.0,1.0
1,1104,2269.0,139.0,1.0
1,1105,2279.0,136.0,1.0
1,1106,2283.0,132.0,1.0
1,1107,2291.0,134.0,1.0
1,1108,2293.0,134.0,1.0
1,1109,2301.0,134.0,1.0
1,1110,2306.0,134.0,1.0
1,1111,2308.0,139.0,1.0
1,1112,2316.0,142.0,1.0
1,1113,2320.0,142.0,1.0
1,1114,2330.0,142.0,1.0
1,1115,2334.0,142.0,1.0
1,1116,2346.0,141.0,1.0
1,1117,2350.0,152.0,1.0
1,1118,-1.0,-1.0,1.0
1,1119,-1.0,-1.0,1.0
1,1120,2366.0,146.0,1.0
1,1121,2366.0,146.0,1.0
1,1122,-1.0,-1.0,1.0
1,1123,-1.0,-1.0,1.0
1,1124,-1.0,-1.0,1.0
1,1125,-1.0,-1.0,1.0
1,1126,2411.0,169.0,1.0
1,1127,2411.0,171.0,1.0
1,1128,2417.0,174.0,1.0
1,1129,2427.0,149.0,1.0
1,1130,2429.0,154.0,1.0
1,1131,-1.0,-1.0,1.0
1,1132,2441.0,142.0,1.0
1,1133,2451.0,149.0,1.0
1,1134,2449.0,144.0,1.0
1,1135,2453.0,146.0,1.0
1,1136,2466.0,142.0,1.0
1,1137,2474.0,136.0,1.0
1,1138,-1.0,-1.0,1.0
1,1139,-1.0,-1.0,1.0
1,1140,-1.0,-1.0,1.0
1,1141,2488.0,144.0,1.0
1,1142,2498.0,154.0,1.0
1,1143,2510.0,156.0,1.0
1,1144,2512.0,149.0,1.0
1,1145,2520.0,162.0,1.0
1,1146,2522.0,169.0,1.0
1,1147,2541.0,169.0,1.0
1,1148,2539.0,166.0,1.0
1,1149,-1.0,-1.0,1.0
1,1150,2541.0,159.0,1.0
1,1151,-1.0,-1.0,1.0
1,1152,-1.0,-1.0,1.0
1,1153,-1.0,-1.0,1.0
1,1154,-1.0,-1.0,1.0
1,1155,-1.0,-1.0,1.0
1,1156,-1.0,-1.0,1.0
1,1157,2583.0,146.0,1.0
1,1158,2591.0,146.0,1.0
1,1159,2601.0,151.0,1.0
1,1160,2603.0,146.0,1.0
1,1161,2616.0,141.0,1.0
1,1162,2614.0,139.0,1.0
1,1163,2618.0,139.0,1.0
1,1164,2628.0,134.0,1.0
1,1165,2634.0,131.0,1.0
1,1166,2642.0,129.0,1.0
1,1167,2642.0,129.0,1.0
1,1168,2650.0,129.0,1.0
1,1169,2654.0,129.0,1.0
1,1170,2662.0,129.0,1.0
1,1171,2666.0,129.0,1.0
1,1172,2672.0,142.0,1.0
1,1173,2682.0,144.0,1.0
1,1174,2686.0,144.0,1.0
1,1175,2689.0,146.0,1.0
1,1176,2695.0,149.0,1.0
1,1177,2713.0,159.0,1.0
1,1178,-1.0,-1.0,1.0
1,1179,-1.0,-1.0,1.0
1,1180,-1.0,-1.0,1.0
1,1181,-1.0,-1.0,1.0
1,1182,-1.0,-1.0,1.0
1,1183,2737.0,137.0,1.0
1,1184,2747.0,142.0,1.0
1,1185,2747.0,142.0,1.0
1,1186,2755.0,147.0,1.0
1,1187,2770.0,147.0,1.0
1,1188,2774.0,147.0,1.0
1,1189,2774.0,147.0,1.0
1,1190,2780.0,141.0,1.0
1,1191,2786.0,132.0,1.0
1,1192,2788.0,132.0,1.0
1,1193,2796.0,134.0,1.0
1,1194,2796.0,134.0,1.0
1,1195,2810.0,132.0,1.0
1,1196,2812.0,129.0,1.0
1,1197,2822.0,122.0,1.0
1,1198,2826.0,122.0,1.0
1,1199,2834.0,131.0,1.0
1,1200,2834.0,136.0,1.0
1,1201,2845.0,136.0,1.0
1,1202,2849.0,136.0,1.0
1,1203,2853.0,136.0,1.0
1,1204,2861.0,141.0,1.0
1,1205,2867.0,141.0,1.0
1,1206,2871.0,147.0,1.0
1,1207,2879.0,147.0,1.0
1,1208,2889.0,156.0,1.0
1,1209,-2.0,-2.0,1.0
1,1210,-1.0,-1.0,1.0
1,1211,-1.0,-1.0,1.0
1,1212,-1.0,-1.0,1.0
1,1213,-1.0,-1.0,1.0
1,1214,2913.0,166.0,1.0
1,1215,2924.0,156.0,1.0
1,1216,2932.0,159.0,1.0
1,1217,2934.0,152.0,1.0
1,1218,2948.0,152.0,1.0
1,1219,2944.0,154.0,1.0
1,1220,2954.0,154.0,1.0
