x_head,y_head
1,102,621.0,87.0
1,103,623.0,87.0
1,104,630.0,85.0
1,105,634.0,83.0
1,106,639.0,83.0
1,107,644.0,83.0
1,108,648.0,81.0
1,109,654.0,81.0
1,110,660.0,81.0
1,111,663.0,79.0
1,112,668.0,79.0
1,113,674.0,78.0
1,114,676.0,75.0
1,115,683.0,73.0
1,116,687.0,73.0
1,117,692.0,73.0
1,118,698.0,73.0
1,119,702.0,73.0
1,120,707.0,73.0
1,121,712.0,71.0
1,122,717.0,70.0
1,123,722.0,69.0
1,124,725.0,70.0
1,125,731.0,65.0
1,126,735.0,65.0
1,127,740.0,65.0
1,128,744.0,64.0
1,129,753.0,63.0
1,130,755.0,64.0
1,131,762.0,60.0
1,132,766.0,60.0
1,133,772.0,63.0
1,134,777.0,59.0
1,135,781.0,59.0
1,136,785.0,62.0
1,137,793.0,58.0
1,138,793.0,58.0
1,139,800.0,55.0
1,140,804.0,57.0
1,141,807.0,56.0
1,142,812.0,56.0
1,143,816.0,56.0
1,144,823.0,56.0
1,145,826.0,54.0
1,146,839.0,61.0
1,147,839.0,65.0
1,148,843.0,66.0
1,149,-1.0,-1.0
1,150,848.0,70.0
1,151,854.0,67.0
1,152,861.0,63.0
1,153,-1.0,-1.0
1,154,-1.0,-1.0
1,155,880.0,63.0
1,156,-1.0,-1.0
1,157,-1.0,-1.0
1,158,-1.0,-1.0
1,159,-1.0,-1.0
1,160,901.0,64.0
1,161,904.0,60.0
1,162,911.0,63.0
1,163,915.0,63.0
1,164,920.0,62.0
1,165,922.0,62.0
1,166,925.0,59.0
1,167,933.0,59.0
1,168,940.0,62.0
1,169,940.0,62.0
1,170,-1.0,-1.0
1,171,-1.0,-1.0
1,172,-1.0,-1.0
1,173,-1.0,-1.0
1,174,965.0,63.0
1,175,970.0,63.0
1,176,977.0,66.0
1,177,980.0,71.0
1,178,-1.0,-1.0
1,179,-1.0,-1.0
1,180,994.0,64.0
1,181,1000.0,62.0
1,182,1008.0,62.0
1,183,-1.0,-1.0
1,184,-1.0,-1.0
1,185,-1.0,-1.0
1,186,1028.0,58.0
1,187,1032.0,57.0
1,188,1035.0,57.0
1,189,1043.0,54.0
1,190,1046.0,56.0
1,191,1053.0,58.0
8,1020,-1.0,-1.0
8,1021,-1.0,-1.0
8,1022,1000.0,30.0
8,1023,993.0,29.0
8,1024,985.0,29.0
8,1025,985.0,26.0
8,1026,981.0,25.0
8,1027,976.0,26.0
8,1028,973.0,28.0
8,1029,965.0,29.0
8,1030,963.0,31.0
8,1031,954.0,32.0
8,1032,950.0,31.0
8,1033,946.0,33.0
8,1034,943.0,31.0
8,1035,-1.0,-1.0
8,1036,-1.0,-1.0
8,1037,930.0,32.0
8,1038,-1.0,-1.0
8,1039,-1.0,-1.0
8,1040,916.0,29.0
8,1041,-1.0,-1.0
8,1042,-1.0,-1.0
8,1043,901.0,29.0
8,1044,896.0,30.0
8,1045,-1.0,-1.0
8,1046,888.0,30.0
8,1047,887.0,32.0
8,1048,887.0,34.0
8,1049,881.0,34.0
8,1050,876.0,34.0
8,1051,874.0,34.0
8,1052,870.0,31.0
8,1053,862.0,33.0
8,1054,857.0,33.0
8,1055,854.0,34.0
8,1056,851.0,33.0
8,1057,841.0,34.0
8,1058,838.0,33.0
8,1059,833.0,33.0
8,1060,831.0,39.0
8,1061,-1.0,-1.0
8,1062,-1.0,-1.0
8,1063,-1.0,-1.0
8,1064,-1.0,-1.0
8,1065,799.0,28.0
8,1066,798.0,27.0
8,1067,797.0,27.0
8,1068,799.0,29.0
8,1069,793.0,29.0
8,1070,787.0,29.0
8,1071,783.0,33.0
8,1072,778.0,33.0
8,1073,775.0,34.0
8,1074,772.0,33.0
8,1075,769.0,37.0
8,1076,763.0,36.0
8,1077,758.0,34.0
8,1078,751.0,30.0
8,1079,-1.0,-1.0
8,1080,745.0,30.0
8,1081,741.0,27.0
8,1082,736.0,28.0
8,1083,729.0,30.0
8,1084,727.0,32.0
8,1085,722.0,33.0
8,1086,721.0,30.0
8,1087,714.0,27.0
8,1088,709.0,34.0
8,1089,702.0,34.0
8,1090,-1.0,-1.0
8,1091,-1.0,-1.0
8,1092,-1.0,-1.0
8,1093,688.0,31.0
8,1094,685.0,30.0
8,1095,683.0,31.0
8,1096,679.0,31.0
8,1097,675.0,31.0
8,1098,668.0,28.0
8,1099,663.0,31.0
8,1100,655.0,30.0
8,1101,649.0,34.0
8,1102,647.0,34.0
8,1103,648.0,38.0
8,1104,642.0,39.0
8,1105,633.0,39.0
8,1106,631.0,37.0
8,1107,630.0,34.0
8,1108,627.0,32.0
8,1109,621.0,33.0
